,Hymn Number,Hymn Title,Hymn Text
966,644," Jesus, Joy of Our Desiring"," Jesus, joy of our desiring,
holy wisdom, love most bright;
drawn by thee, our souls aspiring
soar to uncreated light.
Word of God, our flesh that fashioned,
with the fire of life impassioned,
striving still to truth unknown,
soaring, dying round thy throne. Through the way where hope is guiding,
hark, what peaceful music rings;
where the flock, in thee confiding,
drink of joy from deathless springs.
Theirs is beauty's fairest pleasure;
theirs is wisdom's holiest treasure.
Thou dost ever lead thine own
in the love of joys unknown."
967,644,,
968,645, O Perfect Love,". O perfect Love, all human thought transcending,
lowly we kneel in prayer before thy throne,
that theirs may be the love which knows no ending,
whom thou forevermore dost join in one.. O perfect Life, be thou their full assurance
of tender charity and steadfast faith,
of patient hope and quiet, brave endurance,
with childlike trust that fears nor pain nor death.. Grant them the joy which brightens earthly sorrow;
grant them the peace which calms all earthly strife,
and to life's day the glorious unknown morrow
that dawns upon eternal love and life."
969,645,,
970,646, Canticle of Love,
971,647," Your Love, O God, Has Called Us Here",
972,647,,
973,648," God the Spirit, Guide and Guardian",
974,648,,
975,649, How Shall They Hear the Word of God," How shall they hear the word of God
unless the truth is told?
How shall the sinful be set free,
the sorrowful consoled?
To all who speak the truth today,
impart your Spirit, Lord, we pray. How shall they call to God for help
unless they have believed?
How shall the poor be given hope,
the prisoner reprieved?
To those who help the blind to see,
give light and love and clarity. How shall the gospel be proclaimed
that sinners may repent?
How shall the world find peace at last
if heralds are not sent?
So send us, Lord, for we rejoice
to speak of Christ with life and voice."
976,649,,
977,650, Give Me the Faith Which Can Remove,". Give me the faith which can remove
and sink the mountain to a plain;
give me the childlike praying love,
which longs to build thy house again;
thy love, let it my heart o'er-power,
and all my simple soul devour.. I would the precious time redeem,
and longer live for this alone,
to spend and to be spent for them
who have not yet my Savior known;
fully on these my mission prove,
and only breathe, to breathe thy love.. My talents, gifts, and graces, Lord,
into thy blessed hands receive;
and let me live to preach thy word,
and let me to thy glory live;
my every sacred moment spend
in publishing the sinner's Friend.. Enlarge, inflame, and fill my heart
with boundless charity divine,
so shall I all my strength exert,
and love them with a zeal like thine,
and lead them to thy open side,
the sheep for whom the Shepherd died."
978,650,,
979,651," Come, Holy Ghost, Our Souls Inspire"," Come, Holy Ghost, our souls inspire,
and lighten with celestial fire;
thou the anointing Spirit art,
who dost thy sevenfold gifts impart. Thy blessed unction from above
is comfort, life, and fire of love;
enable with perpetual light
the dullness of our blinded sight. Anoint and cheer our soiled face
with the abundance of thy grace;
keep far our foes; give peace at home;
where thou art guide, no ill can come. Teach us to know the Father, Son,
and thee, of both, to be but One;
that through the ages all along
this, this may be our endless song:efrain after last stanza:
Praise to thy eternal merit,
Father, Son, and Holy Spirit.
Amen."
980,651,,
981,652, Canticle of Remembrance,
982,653, Christ the Victorious," Christ the Victorious, give to your servants
rest with your saints in the regions of light.
Grief and pain ended, and sighing no longer,
there may they find everlasting life. Only Immortal One, mighty Creator!
We are your creatures and children of earth.
From earth you formed us, both glorious and mortal,
and to the earth shall we all return. God-spoken prophecy, word at creation:
""You came from dust and to dust shall return.""
Yet at the grave shall we raise up our glad song,
""Alleluia, alleluia!"" Christ the Victorious, give to your servants
rest with your saints in the regions of light.
Grief and pain ended, and sighing no longer,
there may they find everlasting life."
983,653,,
984,654, How Blest Are They Who Trust in Christ,
985,654, How Blest Are They Who Trust in Christ,
986,655," Fix Me, Jesus","efrain:
Oh, fix me, oh, fix me, oh, fix me;
fix me, Jesus, fix me. Fix me for my long white robe,
fix me, Jesus, fix me.
Fix me for my starry crown,
fix me, Jesus, fix me. (Refrain) Fix me for my journey home,
fix me, Jesus, fix me.
Fix me for my dying bed,
fix me, Jesus, fix me. (Refrain)"
987,655,,
988,656, If Death My Friend and Me Divide," If death my friend and me divide,
thou dost not, Lord, my sorrow chide,
or frown my tears to see;
restrained from passionate excess,
thou bidst me mourn in calm distress
for them that rest in thee. I feel a strong immortal hope,
which bears my mournful spirit up
beneath its mountain load;
redeemed from death, and grief, and pain,
I soon shall find my friend again
within the arms of God. Pass a few fleeting moments more
and death the blessing shall restore
which death has snatched away;
for me thou wilt the summons send,
and give me back my parted friend
in that eternal day."
989,656,,
990,657, This Is the Day,
991,658, This Is the Day the Lord Hath Made,"his is the day the Lord hath made;
he calls the hours his own.
Let heaven rejoice, let earth be glad,
and praise surround the throne."
992,658,,
993,659, Jesus Our Friend and Brother,
994,660, God Is Here,
995,660,,
996,661," Jesus, We Want to Meet",
997,662, Stand Up and Bless the Lord,". Stand up and bless the Lord,
ye people of his choice;
stand up and bless the Lord your God
with heart and soul and voice.. Though high above all praise,
above all blessing high,
who would not fear his holy name,
and laud and magnify?. O for the living flame
from his own altar brought,
to touch our lips, our minds inspire,
and wing to heaven our thought!. God is our strength and song,
and his salvation ours;
then be his love in Christ proclaimed
with all our ransomed powers.. Stand up and bless the Lord;
the Lord your God adore;
stand up and bless his glorious name,
henceforth forevermore."
998,662,,
999,663," Savior, Again to Thy Dear Name",". Savior, again to thy dear name we raise
with one accord our parting hymn of praise;
guard thou the lips from sin, the hearts from shame,
that in this house have called upon thy name.. Grant us thy peace upon our homeward way;
with thee began, with thee shall end the day.
From harm and danger keep thy children free,
for dark and light are both alike to thee.. Grant us thy peace throughout our earthly life;
peace to thy church from error and from strife;
peace to our land, the fruit of truth and love;
peace in each heart, thy Spirit from above;. Thy peace in life, the balm of every pain;
thy peace in death, the hope to rise again;
then, when thy voice shall bid our conflict cease,
call us, O Lord, to thine eternal peace."
1000,663,,
1001,664, Sent Forth by God's Blessing,
1002,665, Go Now in Peace,
1003,666, Shalom to You,
1004,667, Shalom,"halom chaverim, shalom chaverim,
Shalom, shalom.
Lehitraot, lehitraot,
shalom, shalom.arewell, dear friends, stay safe, dear friends,
have peace, have peace.
We'll see you again, we'll see you again,
have peace, have peace."
1005,667,,
1006,668, Let Us Now Depart in Thy Peace,
1007,669, The Apostolic Blessing,
1008,670, Go Forth for God,
1009,671," Lord, Dismiss Us with Thy Blessing",". Lord, dismiss us with thy blessing;
fill our hearts with joy and peace;
let us each, thy love possessing,
triumph in redeeming grace.
O refresh us, O refresh us,
traveling through this wilderness.. Thanks we give and adoration
for thy gospel's joyful sound.
May the fruits of thy salvation
in our hearts and lives abound;
ever faithful, ever faithful
to the truth may we be found."
1010,671,,
1011,672, God Be with You till We Meet Again,". God be with you till we meet again;
by his counsels guide, uphold you,
with his sheep securely fold you;
God be with you till we meet again.efrain:
Till we meet, till we meet,
till we meet at Jesus' feet;
till we meet, till we meet,
God be with you till we meet again.. God be with you till we meet again;
neath his wings securely hide you,
daily manna still provide you;
God be with you till we meet again.
(Refrain). God be with you till we meet again;
when life's perils thick confound you,
put his arms unfailing round you;
God be with you till we meet again.
(Refrain). God be with you till we meet again;
keep love's banner floating o'er you,
smite death's threatening wave before you;
God be with you till we meet again.
(Refrain)"
